Timestep,Probs
1,"[0.19391634980988606, 0.21673003802281385, 0.21292775665399255, 0.18250950570342217, 0.19391634980988606]"
2,"[0.24794426274918982, 0.2144212308148296, 0.15148637922991975, 0.2128399541960092, 0.1733081730100524]"
3,"[0.45717927046473494, 0.3957182363028545, 0.05053743122283869, 0.06121982333009936, 0.035345238679473395]"
4,"[0.48692799150723654, 0.4092510694795671, 0.048768189212293055, 0.026143771660406254, 0.028908978140495728]"
5,"[0.5909456425612581, 0.40030530958806015, 0.003791091120164611, 0.0026502494362134294, 0.002307707294303923]"
6,"[0.59468867989341, 0.402954994284727, 0.0007229274914149039, 0.0015301146570649233, 0.00010328367338155868]"
7,"[0.27611185811837413, 0.7209340753902657, 0.0005116553510493256, 0.00242344272477469, 1.896841553542955e-5]"
8,"[0.16329490585110493, 0.833453640048121, 0.0010838079643008332, 0.001806376797398245, 0.0003612693390772855]"
9,"[0.09795635982368207, 0.9018670411073727, 2.5242353138387114e-5, 0.0001261305965168141, 2.5226119289668125e-5]"
10,"[0.08064061821620117, 0.9193228018478866, 2.895910584583559e-5, 7.6208172858118284e-6, 1.2781995823459576e-11]"
11,"[0.5675497602635242, 0.4321677463687871, 0.0002801428381303009, 2.350529559232732e-6, 2.5852079544780698e-17]"
12,"[0.9496392819775926, 0.04958201449105369, 0.0003843093546102385, 0.0003943941725575846, 4.188314317394888e-12]"
13,"[0.9878896448967966, 0.012061571941749978, 2.4390603453902823e-5, 2.4392557998632207e-5, 7.252285462712044e-22]"
