Timestep,Probs
1,"[0.1932773109243695, 0.252100840336134, 0.17647058823529393, 0.1974789915966384, 0.18067226890756283]"
2,"[0.20127274129174055, 0.3054892490727178, 0.06443931767180784, 0.2299124494467471, 0.19888624251698714]"
3,"[0.3909870928333765, 0.5343804653755758, 0.0213950424817941, 0.0356006061301462, 0.017636793179107393]"
4,"[0.3122273788817195, 0.27549760038598237, 0.1571350166640115, 0.21024599468863883, 0.0448940093796468]"
5,"[0.0458621782105887, 0.167595824585697, 0.0389377479034363, 0.734151065738917, 0.013453183561360134]"
6,"[0.025064269980447203, 0.6807145249870789, 0.0026383386941339747, 0.26519947357525897, 0.02638339276308036]"
7,"[0.00965703066114299, 0.9304648489271201, 0.0020550769875177536, 0.04545298874451682, 0.012370054679702817]"
8,"[0.013706970667330086, 0.9790886879883287, 0.0007204314978166497, 0.005043047487351876, 0.0014408623591687607]"
9,"[0.0015708015976221169, 0.9974476650466886, 9.815333545600651e-5, 0.0006870733493210676, 0.00019630667091197478]"
10,"[0.003039225714413979, 0.7659796186221984, 0.05774528853931251, 0.057745290046357256, 0.11549057707771632]"
11,"[0.006138116361953948, 0.6071221722071869, 0.09208201719677087, 0.10434899597659522, 0.19030869825749436]"
12,"[0.0005401700959029412, 0.7288341176723969, 0.007562383517898293, 0.14368543278479406, 0.11937789592900833]"
13,"[7.366866360140775e-5, 0.7253695534131986, 0.011639648856660077, 0.0161628679495235, 0.24675426111701612]"
14,"[0.0003102653934200894, 0.6872441360115977, 1.2802168407707774e-9, 0.0058960282045766935, 0.30654956911018827]"
15,"[9.424848439111942e-5, 0.9199782750852245, 9.878370649265687e-12, 0.0017907212046374074, 0.07813675521586833]"
16,"[0.0005068257723053961, 0.9984795003041513, 2.0158189717228806e-8, 0.0005068260015363403, 0.0005068277638144962]"
17,"[5.9854839423977566e-5, 0.9998204354816533, 7.651781269395098e-14, 5.985483942388558e-5, 5.9854839423884284e-5]"
18,"[0.0002804276623137284, 0.9991587359051848, 2.751144343316903e-11, 0.00028041876627198813, 0.0002804176387170534]"
19,"[9.620413790322187e-7, 0.9999640692794161, 3.4063065691742518e-18, 1.7484339601538467e-5, 1.7484339601535055e-5]"
20,"[2.5975099196341757e-14, 0.9999978611991994, 8.27605603768097e-25, 1.06940038688137e-6, 1.06940038688137e-6]"
21,"[6.11527631294852e-20, 0.9999986085486934, 2.933929067903744e-34, 6.957256538079481e-8, 1.3218787422350942e-6]"
