Timestep,Probs
1,"[0.21945701357466044, 0.16289592760180996, 0.16968325791855202, 0.25113122171945673, 0.19683257918552025]"
2,"[0.0732581669542976, 0.01846373318467111, 0.04198940810978973, 0.47915384697594243, 0.3871348447752995]"
3,"[0.19875799680319442, 0.013693712229043647, 0.17699264719231775, 0.3802840130458722, 0.23027163072957071]"
4,"[0.2402912590148401, 0.013597994955910304, 0.2290190679199199, 0.21309534114525183, 0.3039963369640791]"
5,"[0.4476180067893408, 0.025285225035783405, 0.2198765148792266, 0.276155215429863, 0.031065037865785558]"
6,"[0.040626849229289885, 0.017190147431952962, 0.38161555802890573, 0.5182560545805982, 0.042311390729255126]"
7,"[0.0010304753567199733, 0.0030864589228013495, 0.9192565980457962, 0.0731948604059922, 0.0034316072686930055]"
8,"[0.0007253325920978039, 0.004594406664268623, 0.9317177377982183, 0.05771359968883743, 0.0052489232565772585]"
9,"[0.0037166898925070357, 0.10529077567158715, 0.6980018110177612, 0.0701866951102071, 0.12280402830793682]"
10,"[0.0004615419062872846, 0.13014363576923027, 0.6456348040743126, 0.07625968695547465, 0.147500331294699]"
11,"[0.00024817898348673725, 0.05518588119585876, 0.2834921764108081, 0.5978612701194607, 0.06321249329038624]"
12,"[0.0026292489198354663, 0.18733113329236234, 0.6535978341019318, 0.15052580736601376, 0.005915976319856487]"
13,"[1.2031229791073489e-11, 0.7300512895721256, 0.2666303614334421, 8.381586857566279e-8, 0.003318265166531496]"
14,"[8.214959402333809e-13, 0.4993031292788945, 0.44914579829946444, 2.08183120596732e-10, 0.051551072212638424]"
15,"[3.569142458626724e-14, 0.025490489505781297, 0.9686374282461829, 3.187341816177647e-9, 0.005872079060660037]"
16,"[7.012864510203505e-25, 0.0028742856888832637, 0.9955950507558105, 1.0021788816389024e-17, 0.0015306635553072247]"
17,"[2.722885547496025e-34, 0.0001568400771087564, 0.9997691704314794, 3.1778892117392256e-26, 7.398949141428256e-5]"
18,"[7.931743938889658e-43, 8.526864937466238e-6, 0.999987275716306, 3.498667900990377e-36, 4.197418758480589e-6]"
19,"[5.33964961954216e-10, 6.071118505263264e-10, 0.9999999988530139, 2.92696265407801e-12, 2.989060288670225e-12]"
