Timestep,Probs
1,"[0.2448979591836732, 0.18367346938775492, 0.18775510204081614, 0.17551020408163248, 0.20816326530612222]"
2,"[0.4002069632594145, 0.24261258593616572, 0.18558847281080743, 0.08398159544745326, 0.08761038254615883]"
3,"[0.06769651442304463, 0.7633475062803754, 0.024959792286001505, 0.12188909701594311, 0.022107089994635974]"
4,"[0.17756310643730006, 0.4696160649852274, 0.044996438072990926, 0.12133227423436048, 0.1864921162701217]"
5,"[0.3975582051902894, 0.15287383637860302, 0.14662608145284853, 0.13249864273269282, 0.17044323424556607]"
6,"[0.5624388097286476, 0.21942233780786566, 0.15453808181223488, 0.04005617525328968, 0.02354459539796175]"
7,"[0.10516576503827603, 0.6775146358655039, 0.09307175607504392, 0.03998316210566527, 0.08426468091551177]"
8,"[0.04586697345308727, 0.8540303184015576, 0.08972334326594063, 0.0030140959556180773, 0.007365268923799607]"
9,"[0.03475718995416018, 0.8671213861996382, 0.09623717712857226, 0.00019202103851211348, 0.0016922256791183764]"
10,"[0.002283224035949586, 0.8886936501151178, 0.1088731214582359, 1.1053065471934715e-5, 0.000138951325224923]"
11,"[0.00011552139160696212, 0.915837108981424, 0.08400095087758506, 7.452502010272796e-7, 4.567349918393305e-5]"
