Timestep,Probs
1,"[0.18918918918918917, 0.20463320463320459, 0.18146718146718147, 0.18532818532818532, 0.23938223938223926]"
2,"[0.2594520678501473, 0.15949594102034606, 0.10995263382001585, 0.19165547455113832, 0.27944388275835247]"
3,"[0.2856045362624737, 0.22869256915497616, 0.07135255173263659, 0.2415663363113307, 0.17278400653858306]"
4,"[0.28778375540990025, 0.38939074906169713, 0.021900607269675573, 0.2058648955151265, 0.09505999274360112]"
5,"[0.050410491365071135, 0.06948456212685976, 0.007374602396411564, 0.6442045792565687, 0.22852576485508772]"
6,"[0.0011549996840063087, 0.005543998680904157, 0.008777998617888324, 0.7331949935965609, 0.2513280094206379]"
7,"[0.0001664939512061984, 0.001242878466786996, 0.0015351376485443012, 0.13843183891776623, 0.8586236510156954]"
8,"[0.02004715980004257, 0.02038694081538124, 0.006795647117753451, 0.09345917064694031, 0.8593110816198822]"
9,"[0.03685758214158232, 0.020676341527097422, 0.01712765682569918, 0.06356734524068036, 0.8617710742649417]"
10,"[0.05232515165041268, 0.03518938527234979, 0.03488435596526252, 0.021427883230104083, 0.8561732238818694]"
11,"[0.019219691675042175, 0.060059120815714906, 0.012144007336457732, 0.008475199335193955, 0.9001019808375923]"
12,"[0.04893953485888816, 0.025757652119652124, 0.0017171996138789236, 0.006010119455176942, 0.9175754939524043]"
13,"[0.2700096785304, 0.21761628416943146, 0.003807055902754748, 0.06553553952196778, 0.4430314418754453]"
14,"[0.041794504540218394, 0.4663597055724674, 0.009683958362814415, 0.008664798862997768, 0.4734970326615009]"
15,"[0.01820384458205285, 0.04085051054805287, 3.4180035898811885e-5, 0.013321852803148624, 0.9275896120308476]"
16,"[1.3580778879795679e-12, 0.000996758709453566, 9.90038780337112e-10, 0.08547284956662103, 0.9135303907325304]"
17,"[4.867597320605439e-22, 6.557175452467275e-5, 3.548531863326778e-19, 0.08285276547097217, 0.9170816627745066]"
18,"[2.61826719312039e-34, 4.718629442609414e-6, 1.546060307538781e-29, 0.005110306137344479, 0.9948849752332145]"
19,"[1.3030048417705232e-46, 1.6472932084437017e-6, 5.601326186223635e-39, 0.00025492489319206, 0.9997434278135976]"
