Timestep,Probs
1,"[0.1902834008097167, 0.22672064777327955, 0.21457489878542527, 0.17004048582995956, 0.19838056680161956]"
2,"[0.23705302763443561, 0.2585703747265791, 0.10138618224266008, 0.18453668984672875, 0.21845372554959586]"
3,"[0.4421429247557306, 0.4793587648050682, 0.012768528379496073, 0.04140833957494137, 0.02432144248476419]"
4,"[0.3602605292487937, 0.2983654693742267, 0.1075169110053753, 0.17203485263629587, 0.06182223773530711]"
5,"[0.2421216801502871, 0.05742892960811423, 0.0426007958375788, 0.6358286309973747, 0.022019963406644926]"
6,"[0.2961349783782889, 0.09738493718199676, 0.006090236846182616, 0.5963277291651532, 0.004062118428379044]"
7,"[0.4597083590879191, 0.1241098944678856, 0.014726295627296434, 0.39653704879053064, 0.0049184020263661294]"
8,"[0.24616980248599327, 0.1968699627471388, 0.005180729953073772, 0.5025644275725134, 0.04921507724128024]"
9,"[0.14543971279508167, 0.154233727900344, 0.001125150178068098, 0.5709070766461594, 0.1282943324803459]"
10,"[0.04195852494775825, 0.040946346450816955, 0.0010750548800086087, 0.7311070135849093, 0.18491306013650688]"
11,"[0.005948291840747638, 0.015787895442310056, 0.0002839390516422351, 0.725311751823138, 0.2526681218421638]"
12,"[0.007113912108729535, 0.013211123738712425, 0.0003387467638969353, 0.7760879946103288, 0.20324822277833177]"
13,"[0.01700750162298096, 0.017495354953064694, 4.710538882686309e-5, 0.7986703108686766, 0.16677972716645276]"
14,"[0.026844304498095748, 0.0217647159873367, 0.00536869668527603, 0.8239548872577124, 0.12206739557158133]"
15,"[0.004809163219918133, 0.004840899529279125, 0.0011945076615964068, 0.8988719074111862, 0.09028352217802126]"
16,"[0.206578994474213, 0.26083253684017377, 0.002717004835346327, 0.4537613901582402, 0.07611007369202762]"
17,"[0.041259030336144586, 0.8871173172964121, 0.0008041850570373185, 0.04866530726969833, 0.0221541600407071]"
18,"[0.014419390424303949, 0.9807741352697379, 0.004806454091431285, 1.9093328764811985e-8, 1.1211957941651905e-9]"
19,"[0.01183721075073019, 0.9878514972101771, 0.00031129203906816126, 2.1200573126540084e-14, 3.2892245887636633e-16]"
20,"[0.0006875049226188612, 0.9992944028425801, 1.8092234800282287e-5, 6.042863964323833e-23, 7.572774263638845e-25]"
21,"[2.204641503026195e-5, 0.999977950234452, 3.3505190015594615e-9, 1.8746036755849495e-31, 2.5723469918668233e-34]"
