Timestep,Probs
1,"[0.18218623481781385, 0.17004048582995956, 0.2186234817813767, 0.2186234817813767, 0.21052631578947384]"
2,"[0.17846558018649514, 0.15442863476457103, 0.22950274969297946, 0.21073424515905545, 0.22686879019689948]"
3,"[0.2816891294307086, 0.12913261304856463, 0.04276177725781326, 0.4811528035600926, 0.06526367670282116]"
4,"[0.33965571594984056, 0.07172515779738792, 0.01896852959766053, 0.5020751136685095, 0.06757548298660315]"
5,"[0.03536070447883186, 0.019928041495168396, 0.029932396236049954, 0.7819686875559205, 0.13281017023402952]"
6,"[0.0060301247447763695, 0.022809098655935268, 0.0037889872417774155, 0.851814123892402, 0.11555766546511063]"
7,"[0.000759517185631139, 0.01916335609795933, 0.00597229725792875, 0.8464317224705027, 0.12767310698798065]"
8,"[5.44692215560254e-5, 0.0013977268202237413, 0.00041750288847012136, 0.8408568064133378, 0.1572734946564127]"
9,"[2.4714866194083264e-6, 0.000517027810066221, 2.597740980104772e-5, 0.8626831932072448, 0.13677133008626835]"
10,"[8.146870124039639e-7, 0.00030998840821712734, 0.00014705116755300783, 0.2507574769479662, 0.7487846687892524]"
11,"[0.0004860054162172484, 0.0028013065109011932, 0.0004606644650624811, 0.007844868599103114, 0.9884071550087201]"
12,"[4.029296828726805e-5, 0.0009268595561431446, 4.029288903122733e-5, 0.0005240715015422098, 0.9984684830849991]"
13,"[0.00024276560628523289, 0.004855309929856398, 0.00024276646353262225, 2.155096003770842e-9, 0.9946591558452309]"
