Timestep,Probs
1,"[0.22177419354838693, 0.2338709677419353, 0.19354838709677405, 0.2016129032258063, 0.14919354838709667]"
2,"[0.2153138863457632, 0.22872996143181049, 0.20287895404110645, 0.21400467730299927, 0.1390725208783214]"
3,"[0.2671070242391478, 0.23930619998025715, 0.10654419484426307, 0.35943772492426046, 0.027604856012071306]"
4,"[0.3534034277252186, 0.28869883200572416, 0.02403035187743504, 0.3149635914311201, 0.01890379696050122]"
5,"[0.10062566079896337, 0.064613068329552, 0.0806819828066918, 0.6924297443446932, 0.061649543720098565]"
6,"[0.02837956108782112, 0.031309532789310264, 0.014676461396995357, 0.8228978917124671, 0.10273655301340605]"
7,"[0.0016038578460812495, 0.0035300415222221018, 0.006411415067436091, 0.8779662650107396, 0.1104884205535191]"
8,"[0.0001015239855883152, 0.00018274333621335793, 0.0004060959584606229, 0.8816015960833938, 0.11770804063634188]"
9,"[4.533328229560327e-6, 3.372827016249009e-5, 2.465667565230474e-5, 0.8749988931946632, 0.12493818853129152]"
10,"[1.3952100107795434e-6, 1.1626753891536163e-5, 8.836645908135928e-6, 0.26931818278089426, 0.7306599586092956]"
11,"[0.08060331640316892, 0.0935637243978695, 0.004242448694650679, 0.017534272572290944, 0.804056237932021]"
12,"[0.009536764570454225, 0.012715662659974267, 0.0009082566138904936, 0.0022706938021480245, 0.9745686223535349]"
13,"[0.0017425695830101064, 0.0013622359197601928, 4.737195705209548e-5, 0.00012674104797722152, 0.9967210814921987]"
