Timestep,Probs
1,"[0.20047732696897344, 0.1885441527446298, 0.20047732696897344, 0.20286396181384217, 0.20763723150357963]"
2,"[0.02487592591151357, 0.4278599608382244, 0.03589307076055221, 0.06929658135440432, 0.44207446113530463]"
3,"[0.012633482595705922, 0.37447214191943684, 0.10881035175994928, 0.03877041782015134, 0.46531360590475623]"
4,"[0.0018322993975725113, 0.3636981099764288, 0.05306077098330554, 0.006405105689288683, 0.5750037139534043]"
5,"[0.006308670491528228, 0.44515888448258445, 0.032156728216680856, 0.0037279434478833372, 0.5126477733613254]"
6,"[0.003196462678831199, 0.08045860343186471, 0.006927211280401284, 0.0015997744398734163, 0.907817948169034]"
7,"[0.0004463888221623827, 0.001040585432937374, 0.0004459583175250802, 0.0005195710218774541, 0.9975474964054886]"
8,"[0.0006945410039849589, 0.0003043294781168089, 0.0006938712101023218, 0.0002494918295229611, 0.9980577664782714]"
9,"[0.0008226526288304542, 0.0003604646000243505, 0.0008218592880555188, 0.0002811129415720295, 0.9977139105415211]"
10,"[0.0006763442144346857, 0.0003428301024941597, 0.000676298394276503, 0.000346959475630041, 0.997957567813164]"
11,"[5.5172172437875915e-5, 0.0005236832552838893, 0.0005509240140986407, 4.1187049053765855e-5, 0.9988290335091251]"
12,"[0.007785752382380121, 0.008058936652475318, 0.0027318868889927325, 0.00519050157158453, 0.9762329225045635]"
13,"[0.0005595789055017324, 0.0005792132530617536, 0.00018678216883316587, 0.00027889392180858097, 0.9983955317507905]"
14,"[2.301183073100112e-5, 2.301187884292705e-5, 1.150589251930236e-5, 1.1505892543383378e-5, 0.9999309645053662]"
15,"[1.37082569355399e-6, 6.856333936660685e-7, 6.854128467283233e-7, 1.3022844087838118e-5, 0.999984235283983]"
