Timestep,Probs
1,"[0.23267326732673282, 0.20792079207920805, 0.17821782178217832, 0.17821782178217832, 0.2029702970297031]"
2,"[0.2475824690875222, 0.20323444886488443, 0.18089348027070004, 0.1805603024220824, 0.1877292993548094]"
3,"[0.09512996137253286, 0.09064978894014836, 0.07066662302119397, 0.7069748724807059, 0.03657875418541993]"
4,"[0.05037522919880823, 0.05620099096924857, 0.044556319750806754, 0.8340149269940219, 0.01485253308711701]"
5,"[0.03984846397152439, 0.029169374922489093, 0.05477066256317892, 0.8608368348253332, 0.015374663717473066]"
6,"[0.033459862794345444, 0.007599994302488763, 0.008413654770599344, 0.9286351098884336, 0.02189137824412815]"
7,"[0.04493384291905329, 0.0008991565610677745, 0.0013297206736709206, 0.937871577246791, 0.014965702599418242]"
8,"[0.027859210740786542, 5.667069240733597e-6, 0.0009744615710074341, 0.9532200904013829, 0.017940570217584502]"
9,"[0.021564476481583408, 0.00042274909974529084, 0.0007045815487695537, 0.9585624602091444, 0.018745732660750716]"
10,"[0.25457993315017186, 0.00017624121707261986, 0.0035248176904595896, 0.5190384172730738, 0.22268059066922602]"
11,"[0.05536104201756692, 0.01146476817206709, 0.0011498126091728836, 0.08540721735983169, 0.8466171598413605]"
12,"[6.115814800254299e-9, 0.00107723242379171, 0.0003077825046581151, 0.0040061090249457745, 0.9946088699307944]"
13,"[9.899150629893659e-13, 5.731671665389793e-5, 1.9096355364714717e-5, 0.0002196910423357386, 0.9997038958846499]"
