Timestep,Probs
1,"[0.2, 0.2, 0.2, 0.2, 0.2]"
2,"[0.1939905294294859, 0.19443116399727994, 0.20908582706382853, 0.19494734169589203, 0.20754513781351364]"
3,"[0.49553365078902456, 0.49667474412557877, 0.00746082634923912, 0.00016496582336092552, 0.00016581291279666038]"
4,"[0.49102902655682373, 0.49461254667137966, 0.014249833397422543, 5.0829471162235614e-8, 0.00010854254490269875]"
5,"[0.4981771450149206, 0.5018183484901927, 4.472344096041321e-6, 8.055274859457895e-12, 3.4142735418454725e-8]"
6,"[0.4981793512922169, 0.5018205540930448, 7.881296323270784e-8, 3.988874784205053e-12, 1.579778611393676e-8]"
7,"[0.0006599141666754821, 0.9993399221611277, 1.6364122771382935e-7, 7.829798355878558e-12, 2.3139339229441307e-11]"
8,"[0.00033197270744064576, 0.9996680272387658, 5.378701838184064e-11, 2.4427675637796895e-15, 4.125877481816278e-15]"
9,"[0.00033197284737139114, 0.9996680271526196, 8.99324056152197e-15, 7.519635759600935e-19, 6.817977506257317e-19]"
10,"[0.0003319728470461411, 0.9996680271529539, 2.7371084869564287e-18, 2.5434398594599143e-22, 3.3560263450379317e-19]"
11,"[0.5001255483709878, 0.4998744516290099, 1.847983851583493e-15, 1.940105939523378e-19, 5.055907433755774e-16]"
12,"[0.9996683626182757, 0.00033163738172428263, 1.5495708106925295e-18, 1.2022682188636398e-22, 3.34427771303563e-19]"
13,"[0.999999889597651, 1.1040234901068075e-7, 2.6194881831965104e-22, 3.6726364423104194e-26, 5.591739551164132e-23]"
