Timestep,Probs
1,"[0.20676691729323307, 0.16917293233082706, 0.22932330827067668, 0.17669172932330826, 0.21804511278195488]"
2,"[0.2330465159278673, 0.18497281176386382, 0.21585497167669684, 0.1560012847845981, 0.21012441584697403]"
3,"[0.4612328838909774, 0.33610503017703036, 0.04421920257951527, 0.07445677149236483, 0.08398611186011318]"
4,"[0.5789817608454938, 0.32441216654999816, 0.056788498208850284, 0.02872088408535058, 0.011096690310308608]"
5,"[0.6883275191126695, 0.29632594127552175, 0.003058652287204934, 0.0019608237658086383, 0.010327063558794656]"
6,"[0.7123772368623752, 0.2854015322725463, 0.0007553635907024681, 0.00017073043573150308, 0.0012951368386468051]"
7,"[0.24836473684535643, 0.7507375524248083, 0.0002700326728961611, 9.563943306195455e-5, 0.0005320386238765418]"
8,"[0.12509952771165522, 0.8735891517178329, 0.0005245259563043528, 0.0005245352896173247, 0.00026225932459358366]"
9,"[0.10501538510667702, 0.8949181120844566, 1.6948586382390704e-5, 3.303614832069747e-5, 1.651807415942195e-5]"
10,"[0.10525067482634731, 0.8946930242385889, 1.8766872422422553e-5, 1.8767190229692118e-5, 1.8766872411059948e-5]"
11,"[0.6318805959174982, 0.3678340165497638, 0.0001390349502724171, 0.00013903495350227853, 7.317628961706169e-6]"
12,"[0.9861523742577206, 0.013172402515635983, 1.2236043723482548e-8, 0.0003376055697169359, 0.00033760542088377536]"
13,"[0.9992540416786535, 0.0007117113063740937, 2.13426426221612e-11, 1.1342352937074003e-5, 2.290464069564169e-5]"
