Timestep,Probs
1,"[0.22400000000000017, 0.21200000000000016, 0.17600000000000013, 0.20600000000000016, 0.18200000000000013]"
2,"[0.27019498159866195, 0.22562673965685814, 0.142061284220298, 0.18941504400933606, 0.17270195051484497]"
3,"[0.543523465272782, 0.3982137749102389, 0.03195576526154492, 0.019466829243411064, 0.006840165312021847]"
4,"[0.5939843445652829, 0.37593956615783825, 0.022556804948197926, 0.007519043631319393, 2.4069736022972337e-7]"
5,"[0.6249744409811343, 0.37498999870205957, 2.4130184277605736e-5, 1.1430067172896601e-5, 6.535570428384941e-11]"
6,"[0.6244343882139579, 0.3755656112530934, 7.209582533893923e-12, 5.271005897002485e-11, 4.730297096648255e-10]"
7,"[0.12970638135420653, 0.8702936186457957, 3.841288667109186e-21, 8.367885466969423e-18, 7.529821777250052e-17]"
8,"[0.0877138809848793, 0.9122861188835664, 7.1964376548782195e-12, 6.540682375664607e-11, 5.894698792225311e-11]"
9,"[0.09407818816457689, 0.9059218118354295, 1.812945108135981e-20, 1.4684852979618336e-18, 1.791111973058182e-20]"
10,"[0.0985915382118059, 0.9014084617881972, 6.054453150270061e-31, 3.923818063387874e-26, 5.382476621377353e-30]"
11,"[0.9106320698714072, 0.08936793012859137, 1.603786927141299e-39, 1.5154603918641283e-32, 1.1549004693067097e-36]"
12,"[0.9722814347231865, 0.027718565276747226, 0.0, 0.0, 7.558800316276823e-14]"
13,"[0.9722814498933666, 0.027718550106628943, 0.0, 0.0, 2.4387447656096466e-25]"
