Timestep,Probs
1,"[0.20400000000000015, 0.18200000000000013, 0.20200000000000015, 0.20200000000000015, 0.21000000000000016]"
2,"[0.2598187283194098, 0.19335347626098162, 0.015105746527635433, 0.2416918431680997, 0.2900302057238719]"
3,"[0.36775292434969065, 0.19912284345901854, 0.00867067460341236, 0.19921779951216956, 0.22523575807570886]"
4,"[0.49999106086058814, 0.4999794581718014, 3.4848820148464663e-7, 1.4496237335552015e-5, 1.4636242074433993e-5]"
5,"[0.9991624765474071, 0.0008375209359156709, 0.0, 1.2583381575920926e-9, 1.2583381575920926e-9]"
6,"[0.9461427541425497, 0.05385724585418361, 0.0, 1.6345205680568777e-12, 1.6345205680568777e-12]"
7,"[0.003021979403980481, 0.996978020596019, 0.0, 6.459984661048994e-18, 6.459984661048994e-18]"
8,"[0.16666207595606694, 0.8333103797803069, 0.0, 2.4789837268490727e-5, 2.7544263631656494e-6]"
9,"[0.002462981086222412, 0.9975073399200025, 0.0, 2.967447091834104e-5, 4.522857936037369e-9]"
10,"[3.3860995049891375e-6, 0.9997289483504164, 0.0, 0.0002676650464124424, 5.03659007138031e-10]"
11,"[2.6264437455422085e-9, 0.00697899945287276, 0.0, 0.9930191293799995, 1.8685406835001425e-6]"
12,"[1.1538555170809835e-12, 0.0, 0.0, 0.9997764863645114, 0.00022351363433143924]"
13,"[3.309965125356004e-22, 0.0, 0.0, 0.9999999995793286, 4.206743622551672e-10]"
