Timestep,Probs
1,"[0.22000000000000017, 0.19400000000000014, 0.19400000000000014, 0.21800000000000017, 0.17400000000000013]"
2,"[0.22137401444887234, 0.2709922289951053, 0.0458017674964908, 0.278625950173296, 0.18320603888623366]"
3,"[0.184966604583661, 0.3477738043509807, 0.03257169511075433, 0.2825807924455563, 0.152107103509048]"
4,"[0.1889153997058303, 0.3803565298766974, 0.025188645077877825, 0.27707891651214167, 0.12846050882745277]"
5,"[0.2613896260368088, 0.6902645066670331, 0.03352919380352131, 0.014348069252149723, 0.0004686042404880574]"
6,"[0.2999996728385651, 0.6285712213797144, 0.04285710455698699, 0.02857162487320731, 3.7635152673791243e-7]"
7,"[0.4638116406531472, 0.4647628132262504, 0.0713711927460725, 5.435337452605668e-5, 0.0]"
8,"[0.47976816045467924, 0.4739890658837938, 0.04624276278277961, 1.0878748402404725e-8, 0.0]"
9,"[0.5277259802063212, 0.47219782898622426, 7.619078953367217e-5, 1.7920902782123556e-11, 0.0]"
10,"[0.5214285635931462, 0.47857142296613076, 1.3440722689753603e-8, 3.854721344726028e-18, 0.0]"
11,"[0.5037060063475001, 0.4962939936333815, 1.9119724478638946e-11, 8.357697124927979e-25, 0.0]"
12,"[0.9999981459987141, 1.8540012858268342e-6, 9.797721981373136e-20, 5.287455268649646e-35, 0.0]"
13,"[0.9999996805440665, 3.1945534390989785e-7, 5.93791137947921e-13, 7.42100658423343e-15, 0.0]"
