Timestep,Probs
1,"[0.19166666666666685, 0.20416666666666689, 0.18750000000000017, 0.14583333333333337, 0.2708333333333336]"
2,"[0.1886651606761401, 0.13497409098942204, 0.2296791165555715, 0.15809086268922168, 0.2885907690896446]"
3,"[0.2992991683764693, 0.1738332019682829, 0.0434054137529242, 0.3413259168065245, 0.14213629909579953]"
4,"[0.23814906677912928, 0.18792370596262312, 0.005925496414256067, 0.39559800533961237, 0.17240372550437905]"
5,"[0.12522703719306716, 0.017851023852376444, 0.014053639639268194, 0.74007153686782, 0.10279676244746788]"
6,"[0.032536341432722604, 0.0010534899179898717, 0.0022752702534035033, 0.8947097656911982, 0.0694251327046861]"
7,"[0.0013992019003501788, 8.952415971696375e-8, 0.0052863122314472395, 0.9287495259862537, 0.06456487035778755]"
8,"[8.738600643152124e-5, 2.4821411076950363e-15, 1.319111552456665e-9, 0.9421329706532254, 0.057779642021227186]"
9,"[6.3164908434729785e-6, 1.4901120083523866e-28, 3.787664794413685e-16, 0.9379587637587046, 0.062034919750450314]"
10,"[2.8925798514574506e-6, 4.5906257465657135e-39, 1.4405870020023273e-28, 0.4603433840624927, 0.539653723357655]"
11,"[0.0016262075943945695, 1.3467239867071108e-15, 2.302898017269166e-13, 0.24357277975272593, 0.7548010126526452]"
12,"[0.00032269320560860754, 2.9777638395126663e-17, 3.010850104396156e-16, 0.008067091851770548, 0.9916102149426179]"
13,"[2.011604250354745e-5, 1.7130674506508555e-31, 1.2489974782695283e-27, 0.0011566470643085915, 0.9988232368931883]"
