Timestep,Probs
1,"[0.18594104308390047, 0.18594104308390047, 0.2063492063492067, 0.20861678004535184, 0.2131519274376421]"
2,"[0.1928151139000676, 0.24765689523289636, 0.048247254632571374, 0.24730996505634148, 0.26397077117812257]"
3,"[0.03771125714008421, 0.042942498542463396, 0.022504846484749173, 0.05691180822032756, 0.8399295896123733]"
4,"[0.017473665098120296, 0.03139327703676771, 0.025474308005204744, 0.04220370240901583, 0.8834550474508861]"
5,"[0.004827728046289493, 0.015230178737923487, 0.03171838861866473, 0.035257941270093615, 0.9129657633270251]"
6,"[0.000313756797584484, 0.008750959083464111, 0.0061544960656549665, 0.030724040326894783, 0.9540567477264015]"
7,"[1.9687580300189476e-5, 0.005404127230331033, 0.0006808033326585198, 0.027027487190103866, 0.9668678946666011]"
8,"[2.0368078198935377e-5, 0.0003328263942855773, 0.0007584199970485688, 0.0192926389319872, 0.9795957465984791]"
9,"[1.2562770556345291e-6, 2.052517559867651e-5, 4.459171151446198e-5, 0.022239561637729173, 0.9776940651980991]"
10,"[1.1666878945408141e-6, 1.9104162984709945e-5, 4.1427311615146476e-5, 0.262033575209876, 0.7379047266276315]"
11,"[0.0004042515287055408, 0.0012127594022193716, 0.001617124969830015, 0.8833672930903019, 0.11339857100894299]"
