Timestep,Probs
1,"[0.22800000000000017, 0.20600000000000016, 0.17600000000000013, 0.21200000000000016, 0.17800000000000013]"
2,"[0.3408359984638306, 0.2797427577462715, 0.23151124861425365, 0.12540195026045903, 0.022508044915186265]"
3,"[0.012100422263744188, 0.9398206149553259, 0.000159550069188427, 0.04786320757348171, 5.620513825895182e-5]"
4,"[0.8293481775017271, 0.00022993482488809348, 0.1660975843144257, 1.1920010063408779e-6, 0.004323111357954268]"
5,"[0.8333310601039794, 4.721646568998294e-10, 0.1666689381490145, 4.24948191209848e-10, 8.49896382419693e-10]"
6,"[0.833333333328966, 1.2337895009889444e-19, 0.1666666666710277, 1.0968689588059965e-18, 1.5992349419391545e-15]"
7,"[0.8333333333289666, 1.8575886710667824e-23, 0.16666666667103988, 2.293280510089241e-25, 2.4374865751246387e-19]"
8,"[0.8333333333333365, 3.4953216939117726e-29, 0.16666666666666835, 6.577064270000897e-35, 6.990643225426897e-29]"
9,"[0.8333333333333364, 5.327422058870443e-33, 0.16666666666666835, 1.113831609341541e-39, 1.3154128540001794e-34]"
10,"[0.04238072522466657, 5.759783736961548e-38, 0.9576192747753346, 1.0838049260333943e-43, 1.204227695592726e-43]"
11,"[5.2356484641042555e-12, 3.4398210409164436e-8, 0.9999999654970704, 4.712083617693841e-11, 5.2356484641042835e-11]"
