Timestep,Probs
1,"[0.18072289156626492, 0.18875502008032113, 0.18473895582329303, 0.24899598393574274, 0.19678714859437735]"
2,"[0.19993303514666746, 0.19357023589268935, 0.14634940742149896, 0.24681864615918575, 0.213328675379958]"
3,"[0.4242248065284492, 0.35242854129801665, 0.06867561853753959, 0.07945650098961995, 0.07521453264637487]"
4,"[0.4653943643840945, 0.373995498574463, 0.06170660718294114, 0.05795808317573445, 0.040945446682766375]"
5,"[0.5934521100708546, 0.3694938054945021, 0.029288708177978216, 0.0048509725556484026, 0.0029144037010175234]"
6,"[0.5683795848825991, 0.41549744809489786, 0.012698004407992422, 0.0020316534651571307, 0.0013933091493547201]"
7,"[0.21070855767718882, 0.7855742721781824, 0.0030762725920534927, 0.0004705595424172611, 0.00017033801015584307]"
8,"[0.007039847295279197, 0.9873874463937047, 0.00029325326951533105, 0.005279453011098116, 3.0401198196644173e-11]"
9,"[0.0034304786228554138, 0.9962527533907847, 1.864357942707356e-5, 0.0002981244069301187, 7.264182608871441e-18]"
10,"[0.0030929297730755974, 0.9968457488517128, 3.867854517168803e-10, 6.132098842632854e-5, 6.1119181841732745e-21]"
11,"[0.019621202435498548, 0.9799814608279755, 6.472694489029606e-13, 0.0003973367358813769, 9.192645344625947e-23]"
12,"[0.1787918191342066, 0.7647134481559539, 9.371030675711699e-9, 0.05649463819332443, 8.514548218519166e-8]"
13,"[0.5245859266962442, 0.3402917458585368, 2.1030553032333254e-8, 0.13512230615214502, 2.625212572569749e-10]"
